order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost,product_name,category,unit_cost,unit_price,unit_margin,target_margin_pct,customer_name,email,region,acquisition_channel,customer_segment,signup_date,is_returned,return_reason,gross_sales,discount_amount,net_sales,total_cost,gross_profit,profit_margin_pct,net_revenue,net_profit_final,order_year,order_month,order_year_month,order_quarter,day_of_week
ORD-12630,2025-07-09,CUST-1223,PROD-38,5,0.15,Debit Card,16.33,Natural Sunscreen SPF 50,Beauty & Care,8.0,22.0,14.0,63.64,Mary Anderson,mary.anderson44@example.com,North,Referral,Small Business,2024-06-25,0,No Return,110.0,16.5,93.5,40.0,53.5,57.21925133689839,93.5,53.5,2025,7,2025-07,2025Q3,Wednesday
ORD-12631,2025-05-12,CUST-1571,PROD-25,4,0.0,Debit Card,6.24,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Anthony Miller,anthony.miller92@example.com,South,Direct / Organic,Small Business,2025-10-15,0,No Return,359.96,0.0,359.96,160.0,199.95999999999998,55.55061673519279,359.96,199.95999999999998,2025,5,2025-05,2025Q2,Monday
ORD-12632,2025-02-04,CUST-1830,PROD-19,2,0.0,PayPal,6.55,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,William Johnson,william.johnson2@example.com,North,Email Campaign,Small Business,2024-10-04,0,No Return,104.0,0.0,104.0,44.0,60.0,57.692307692307686,104.0,60.0,2025,2,2025-02,2025Q1,Tuesday
ORD-12633,2024-09-22,CUST-1550,PROD-35,2,0.2,Credit Card,7.9,Gentle Daily Face Moisturizer,Beauty & Care,10.0,28.0,18.0,64.29,Daniel Davis,daniel.davis61@example.com,East,Social Media,Consumer,2024-12-11,0,No Return,56.0,11.200000000000001,44.8,20.0,24.799999999999997,55.35714285714285,44.8,24.799999999999997,2024,9,2024-09,2024Q3,Sunday
ORD-12634,2025-04-17,CUST-1376,PROD-03,1,0.0,Credit Card,4.5,Mechanical Gaming Keyboard,Electronics,45.0,99.99,54.989999999999995,55.0,Sandra Brown,sandra.brown31@example.com,South,Referral,Small Business,2024-09-15,1,Changed Mind,99.99,0.0,99.99,45.0,54.989999999999995,54.995499549955,0.0,-4.5,2025,4,2025-04,2025Q2,Thursday
ORD-12635,2024-06-05,CUST-1602,PROD-08,1,0.15,PayPal,14.7,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Barbara Hernandez,barbara.hernandez52@example.com,West,Email Campaign,Corporate,2025-01-29,0,No Return,119.99,17.9985,101.9915,50.0,51.9915,50.97630684910017,101.9915,51.9915,2024,6,2024-06,2024Q2,Wednesday
ORD-12636,2025-02-22,CUST-1271,PROD-30,1,0.15,Credit Card,17.32,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Patricia Jones,patricia.jones58@example.com,South,Direct / Organic,Corporate,2024-03-30,0,No Return,159.99,23.9985,135.9915,75.0,60.9915,44.849494269862454,135.9915,60.9915,2025,2,2025-02,2025Q1,Saturday
ORD-12637,2024-05-07,CUST-1824,PROD-40,3,0.1,Credit Card,6.28,Beard Grooming & Trimming Kit,Beauty & Care,14.0,35.0,21.0,60.0,Anthony Anderson,anthony.anderson57@example.com,North,Paid Ads,Consumer,2025-01-17,1,Item Not as Described,105.0,10.5,94.5,42.0,52.5,55.55555555555556,0.0,-6.28,2024,5,2024-05,2024Q2,Tuesday
ORD-12638,2024-11-07,CUST-1566,PROD-43,3,0.0,Credit Card,7.52,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Sarah Martin,sarah.martin39@example.com,Unknown,Organic Search,Corporate,2024-03-06,0,No Return,89.97,0.0,89.97,30.0,59.97,66.65555185061687,89.97,59.97,2024,11,2024-11,2024Q4,Thursday
ORD-12639,2024-03-21,CUST-1072,PROD-34,5,0.2,Credit Card,8.98,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,Joseph Anderson,joseph.anderson66@example.com,West,Direct / Organic,Consumer,2025-11-05,0,No Return,99.94999999999999,19.99,79.96,35.0,44.959999999999994,56.22811405702851,79.96,44.959999999999994,2024,3,2024-03,2024Q1,Thursday
ORD-12640,2024-12-16,CUST-1238,PROD-11,1,0.1,Credit Card,14.69,Men's Lightweight Running Jacket,Apparel,25.0,65.0,40.0,61.54,Susan Garcia,susan.garcia78@example.com,South,Social Media,Consumer,2025-10-18,0,No Return,65.0,6.5,58.5,25.0,33.5,57.26495726495726,58.5,33.5,2024,12,2024-12,2024Q4,Monday
ORD-12642,2025-01-30,CUST-1838,PROD-33,2,0.0,Credit Card,7.16,Organic Argan Hair Oil Repair,Beauty & Care,9.0,26.0,17.0,65.38,Margaret Davis,margaret.davis74@example.com,South,Email Campaign,Corporate,2025-09-11,0,No Return,52.0,0.0,52.0,18.0,34.0,65.38461538461539,52.0,34.0,2025,1,2025-01,2025Q1,Thursday
ORD-12643,2024-09-25,CUST-1933,PROD-25,4,0.0,PayPal,11.31,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Jessica Williams,jessica.williams70@example.com,Midwest,Social Media,Small Business,2024-02-24,0,No Return,359.96,0.0,359.96,160.0,199.95999999999998,55.55061673519279,359.96,199.95999999999998,2024,9,2024-09,2024Q3,Wednesday
ORD-12644,2025-11-08,CUST-1810,PROD-04,3,0.0,PayPal,7.43,Ergonomic Wireless Mouse,Electronics,20.0,49.99,29.990000000000002,59.99,Linda Davis,linda.davis39@example.com,North,Referral,Corporate,2025-08-05,0,No Return,149.97,0.0,149.97,60.0,89.97,59.991998399679936,149.97,89.97,2025,11,2025-11,2025Q4,Saturday
ORD-12645,2025-04-05,CUST-1595,PROD-40,5,0.1,Credit Card,13.66,Beard Grooming & Trimming Kit,Beauty & Care,14.0,35.0,21.0,60.0,Matthew Rodriguez,matthew.rodriguez26@example.com,East,Direct / Organic,Corporate,2024-10-29,0,No Return,175.0,17.5,157.5,70.0,87.5,55.55555555555556,157.5,87.5,2025,4,2025-04,2025Q2,Saturday
ORD-12646,2024-08-23,CUST-1235,PROD-26,5,0.05,Credit Card,6.96,Memory Foam Queen Mattress Topper,Home & Kitchen,65.0,139.99,74.99000000000001,53.57,Mary Wilson,mary.wilson93@example.com,South,Email Campaign,Small Business,2024-10-18,0,No Return,699.95,34.9975,664.9525000000001,325.0,339.9525000000001,51.124328429474296,664.9525000000001,339.9525000000001,2024,8,2024-08,2024Q3,Friday
ORD-12647,2025-10-07,CUST-1005,PROD-25,2,0.1,Store Credit,9.6,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Daniel Wilson,daniel.wilson20@example.com,South,Social Media,Consumer,2024-04-04,0,No Return,179.98,17.998,161.982,80.0,81.982,50.611796372436444,161.982,81.982,2025,10,2025-10,2025Q4,Tuesday
ORD-12648,2024-03-07,CUST-1357,PROD-32,4,0.0,Credit Card,14.96,Sonic Electric Toothbrush,Beauty & Care,28.0,69.99,41.989999999999995,59.99,Sandra Johnson,sandra.johnson54@example.com,Midwest,Referral,Consumer,2025-02-01,0,No Return,279.96,0.0,279.96,112.0,167.95999999999998,59.99428489784254,279.96,167.95999999999998,2024,3,2024-03,2024Q1,Thursday
ORD-12650,2024-06-18,CUST-1398,PROD-19,3,0.1,Debit Card,19.2,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,William Davis,william.davis64@example.com,Midwest,Referral,Consumer,2025-04-13,0,No Return,156.0,15.600000000000001,140.4,66.0,74.4,52.991452991452995,140.4,74.4,2024,6,2024-06,2024Q2,Tuesday
ORD-12651,2025-02-13,CUST-1575,PROD-25,5,0.15,Credit Card,8.34,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Linda Lopez,linda.lopez40@example.com,West,Social Media,Corporate,2024-09-23,0,No Return,449.95,67.49249999999999,382.4575,200.0,182.45749999999998,47.70660792375623,382.4575,182.45749999999998,2025,2,2025-02,2025Q1,Thursday
ORD-12652,2024-09-15,CUST-1920,PROD-42,1,0.0,Credit Card,18.73,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,John Jackson,missing_email@apexretail.com,Midwest,Email Campaign,Consumer,2024-10-28,0,No Return,149.99,0.0,149.99,60.0,89.99000000000001,59.99733315554371,149.99,89.99000000000001,2024,9,2024-09,2024Q3,Sunday
ORD-12653,2025-04-11,CUST-1074,PROD-29,2,0.2,Store Credit,9.0,Automatic Drip Coffee Maker,Home & Kitchen,25.0,59.99,34.99,58.33,Nancy Martinez,nancy.martinez26@example.com,South,Organic Search,Consumer,2024-09-07,0,No Return,119.98,23.996000000000002,95.98400000000001,50.0,45.98400000000001,47.90798466411069,95.98400000000001,45.98400000000001,2025,4,2025-04,2025Q2,Friday
ORD-12654,2024-11-13,CUST-1836,PROD-03,1,0.0,Credit Card,11.07,Mechanical Gaming Keyboard,Electronics,45.0,99.99,54.989999999999995,55.0,Christopher Rodriguez,christopher.rodriguez4@example.com,Midwest,Social Media,Consumer,2024-06-04,0,No Return,99.99,0.0,99.99,45.0,54.989999999999995,54.995499549955,99.99,54.989999999999995,2024,11,2024-11,2024Q4,Wednesday
ORD-12655,2025-08-10,CUST-1054,PROD-03,1,0.0,Credit Card,8.28,Mechanical Gaming Keyboard,Electronics,45.0,99.99,54.989999999999995,55.0,Sarah Wilson,sarah.wilson15@example.com,North,Direct / Organic,Consumer,2025-07-12,0,No Return,99.99,0.0,99.99,45.0,54.989999999999995,54.995499549955,99.99,54.989999999999995,2025,8,2025-08,2025Q3,Sunday
ORD-12657,2024-08-25,CUST-1311,PROD-43,4,0.2,Debit Card,9.97,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Jennifer Anderson,jennifer.anderson44@example.com,Midwest,Social Media,Small Business,2025-11-28,0,No Return,119.96,23.992,95.96799999999999,40.0,55.96799999999999,58.31943981327109,95.96799999999999,55.96799999999999,2024,8,2024-08,2024Q3,Sunday
ORD-12659,2024-01-02,CUST-1319,PROD-40,5,0.15,PayPal,10.15,Beard Grooming & Trimming Kit,Beauty & Care,14.0,35.0,21.0,60.0,Linda Davis,linda.davis53@example.com,East,Direct / Organic,Corporate,2024-04-12,0,No Return,175.0,26.25,148.75,70.0,78.75,52.94117647058824,148.75,78.75,2024,1,2024-01,2024Q1,Tuesday
ORD-12660,2025-02-17,CUST-1396,PROD-46,5,0.1,Store Credit,7.76,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Nancy Gonzalez,nancy.gonzalez35@example.com,East,Social Media,Corporate,2024-05-29,0,No Return,199.95000000000002,19.995000000000005,179.955,80.0,99.95500000000001,55.54444166597206,179.955,99.95500000000001,2025,2,2025-02,2025Q1,Monday
ORD-12661,2025-04-10,CUST-1311,PROD-49,2,0.05,Credit Card,11.91,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Jennifer Anderson,jennifer.anderson44@example.com,Midwest,Social Media,Small Business,2025-11-28,0,No Return,89.98,4.4990000000000006,85.48100000000001,36.0,49.48100000000001,57.885378037224655,85.48100000000001,49.48100000000001,2025,4,2025-04,2025Q2,Thursday
ORD-12662,2024-06-04,CUST-1765,PROD-36,5,0.1,Debit Card,19.51,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,Michael Wilson,michael.wilson56@example.com,West,Paid Ads,Consumer,2025-10-23,0,No Return,210.0,21.0,189.0,75.0,114.0,60.317460317460316,189.0,114.0,2024,6,2024-06,2024Q2,Tuesday
ORD-12663,2024-09-06,CUST-1491,PROD-43,5,0.1,Credit Card,8.16,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Linda Williams,linda.williams18@example.com,Midwest,Organic Search,Consumer,2024-04-18,0,No Return,149.95,14.995,134.95499999999998,50.0,84.95499999999998,62.950613167352074,134.95499999999998,84.95499999999998,2024,9,2024-09,2024Q3,Friday
ORD-12664,2024-03-21,CUST-1281,PROD-37,1,0.1,Credit Card,10.24,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,Margaret Williams,margaret.williams82@example.com,Midwest,Social Media,Consumer,2025-10-02,0,No Return,59.99,5.9990000000000006,53.991,25.0,28.991,53.69598636809839,53.991,28.991,2024,3,2024-03,2024Q1,Thursday
ORD-12665,2024-02-04,CUST-1573,PROD-42,2,0.05,Store Credit,13.71,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Anthony Moore,anthony.moore13@example.com,West,Paid Ads,Small Business,2024-09-21,0,No Return,299.98,14.999000000000002,284.981,120.0,164.981,57.89192963741442,284.981,164.981,2024,2,2024-02,2024Q1,Sunday
ORD-12666,2024-05-01,CUST-1140,PROD-22,5,0.15,Credit Card,7.0,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Jessica Martinez,jessica.martinez35@example.com,West,Email Campaign,Corporate,2024-09-06,0,No Return,949.95,142.4925,807.4575,400.0,407.4575,50.46178901056712,807.4575,407.4575,2024,5,2024-05,2024Q2,Wednesday
ORD-12667,2025-01-14,CUST-1411,PROD-14,5,0.2,Credit Card,11.16,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Linda Taylor,linda.taylor72@example.com,Midwest,Direct / Organic,Small Business,2024-08-14,0,No Return,550.0,110.0,440.0,225.0,215.0,48.86363636363637,440.0,215.0,2025,1,2025-01,2025Q1,Tuesday
ORD-12668,2024-04-14,CUST-1644,PROD-42,4,0.0,PayPal,13.58,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Robert Hernandez,robert.hernandez81@example.com,Midwest,Direct / Organic,Corporate,2025-05-17,1,Item Not as Described,599.96,0.0,599.96,240.0,359.96000000000004,59.99733315554371,0.0,-13.58,2024,4,2024-04,2024Q2,Sunday
ORD-12669,2024-08-31,CUST-1713,PROD-07,4,0.1,Credit Card,19.43,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,John Rodriguez,john.rodriguez11@example.com,Midwest,Organic Search,Small Business,2025-01-28,0,No Return,159.96,15.996000000000002,143.964,60.0,83.964,58.3229140618488,143.964,83.964,2024,8,2024-08,2024Q3,Saturday
ORD-12670,2025-01-05,CUST-1873,PROD-42,1,0.15,PayPal,10.22,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Jessica Jones,jessica.jones36@example.com,East,Referral,Corporate,2025-06-21,0,No Return,149.99,22.4985,127.4915,60.0,67.4915,52.93803900652201,127.4915,67.4915,2025,1,2025-01,2025Q1,Sunday
ORD-12671,2024-02-24,CUST-1803,PROD-08,1,0.0,Debit Card,10.78,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Karen Anderson,karen.anderson41@example.com,Midwest,Social Media,Corporate,2025-02-26,0,No Return,119.99,0.0,119.99,50.0,69.99,58.329860821735146,119.99,69.99,2024,2,2024-02,2024Q1,Saturday
ORD-12672,2025-03-01,CUST-1198,PROD-36,3,0.2,Credit Card,14.02,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,Linda Wilson,linda.wilson99@example.com,Midwest,Referral,Small Business,2025-10-20,0,No Return,126.0,25.200000000000003,100.8,45.0,55.8,55.35714285714286,100.8,55.8,2025,3,2025-03,2025Q1,Saturday
ORD-12673,2024-03-24,CUST-1237,PROD-01,5,0.15,PayPal,14.47,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Nancy Jackson,nancy.jackson60@example.com,East,Email Campaign,Small Business,2025-06-24,0,No Return,1249.95,187.4925,1062.4575,600.0,462.4575,43.52715285081992,1062.4575,462.4575,2024,3,2024-03,2024Q1,Sunday
ORD-12674,2024-07-16,CUST-1995,PROD-25,5,0.0,Credit Card,17.63,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Jessica Johnson,jessica.johnson19@example.com,South,Referral,Corporate,2024-07-01,0,No Return,449.95,0.0,449.95,200.0,249.95,55.55061673519279,449.95,249.95,2024,7,2024-07,2024Q3,Tuesday
ORD-12675,2025-05-04,CUST-1224,PROD-05,3,0.15,Credit Card,11.89,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,Mary Davis,mary.davis57@example.com,Midwest,Referral,Small Business,2024-06-11,0,No Return,239.96999999999997,35.99549999999999,203.97449999999998,90.0,113.97449999999998,55.8768375458697,203.97449999999998,113.97449999999998,2025,5,2025-05,2025Q2,Sunday
ORD-12676,2025-04-22,CUST-1423,PROD-24,4,0.0,Credit Card,6.21,Digital Air Fryer Oven 6Qt,Home & Kitchen,50.0,119.99,69.99,58.33,Richard Martin,richard.martin15@example.com,East,Social Media,Corporate,2025-09-24,1,Late Delivery,479.96,0.0,479.96,200.0,279.96,58.329860821735146,0.0,-6.21,2025,4,2025-04,2025Q2,Tuesday
ORD-12677,2024-03-14,CUST-1140,PROD-09,2,0.0,Credit Card,15.63,Noise Isolating Earbuds,Electronics,25.0,59.99,34.99,58.33,Jessica Martinez,jessica.martinez35@example.com,West,Email Campaign,Corporate,2024-09-06,0,No Return,119.98,0.0,119.98,50.0,69.98,58.326387731288555,119.98,69.98,2024,3,2024-03,2024Q1,Thursday
ORD-12678,2025-02-11,CUST-1394,PROD-05,2,0.0,PayPal,7.02,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,Karen Martin,karen.martin50@example.com,North,Social Media,Corporate,2025-02-01,0,No Return,159.98,0.0,159.98,60.0,99.97999999999999,62.49531191398925,159.98,99.97999999999999,2025,2,2025-02,2025Q1,Tuesday
ORD-12679,2024-09-25,CUST-1447,PROD-39,5,0.0,Debit Card,18.6,Exfoliating Body Wash Lavender,Beauty & Care,5.0,14.99,9.99,66.64,Charles Thomas,charles.thomas88@example.com,North,Organic Search,Consumer,2025-10-03,0,No Return,74.95,0.0,74.95,25.0,49.95,66.6444296197465,74.95,49.95,2024,9,2024-09,2024Q3,Wednesday
ORD-12680,2025-09-16,CUST-1474,PROD-28,2,0.0,PayPal,16.49,"Chef's Knife Japanese Steel 8""",Home & Kitchen,30.0,74.99,44.989999999999995,59.99,Thomas Williams,thomas.williams74@example.com,Unknown,Organic Search,Corporate,2025-04-11,1,Wrong Size / Fit,149.98,0.0,149.98,60.0,89.97999999999999,59.994665955460725,0.0,-16.49,2025,9,2025-09,2025Q3,Tuesday
ORD-12681,2025-11-13,CUST-1234,PROD-43,3,0.0,Credit Card,6.38,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Jennifer Garcia,jennifer.garcia99@example.com,Midwest,Paid Ads,Small Business,2025-03-24,0,No Return,89.97,0.0,89.97,30.0,59.97,66.65555185061687,89.97,59.97,2025,11,2025-11,2025Q4,Thursday
ORD-12682,2025-10-12,CUST-1934,PROD-07,5,0.0,Store Credit,13.32,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Donald Hernandez,donald.hernandez2@example.com,West,Email Campaign,Small Business,2025-04-25,0,No Return,199.95000000000002,0.0,199.95000000000002,75.0,124.95000000000002,62.49062265566392,199.95000000000002,124.95000000000002,2025,10,2025-10,2025Q4,Sunday
ORD-12683,2025-09-11,CUST-1866,PROD-11,3,0.0,Credit Card,10.62,Men's Lightweight Running Jacket,Apparel,25.0,65.0,40.0,61.54,Charles Thomas,charles.thomas57@example.com,North,Referral,Small Business,2024-01-07,0,No Return,195.0,0.0,195.0,75.0,120.0,61.53846153846154,195.0,120.0,2025,9,2025-09,2025Q3,Thursday
ORD-12684,2024-09-20,CUST-1286,PROD-49,4,0.2,Credit Card,10.95,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Elizabeth Martinez,elizabeth.martinez88@example.com,West,Social Media,Corporate,2024-03-15,0,No Return,179.96,35.992000000000004,143.96800000000002,72.0,71.96800000000002,49.98888641920428,143.96800000000002,71.96800000000002,2024,9,2024-09,2024Q3,Friday
ORD-12685,2024-04-25,CUST-1077,PROD-20,2,0.0,Credit Card,10.81,Winter Insulated Gloves,Sports & Outdoors,12.0,32.0,20.0,62.5,Donald Brown,donald.brown29@example.com,South,Direct / Organic,Small Business,2025-04-20,0,No Return,64.0,0.0,64.0,24.0,40.0,62.5,64.0,40.0,2024,4,2024-04,2024Q2,Thursday
ORD-12686,2024-01-25,CUST-1329,PROD-36,1,0.05,Debit Card,15.23,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,John Gonzalez,john.gonzalez24@example.com,South,Email Campaign,Corporate,2024-09-11,0,No Return,42.0,2.1,39.9,15.0,24.9,62.40601503759399,39.9,24.9,2024,1,2024-01,2024Q1,Thursday
ORD-12687,2025-08-31,CUST-1058,PROD-50,4,0.2,PayPal,16.47,Compact LED Camping Lantern,Sports & Outdoors,8.0,21.99,13.989999999999998,63.62,Margaret Garcia,margaret.garcia23@example.com,West,Organic Search,Consumer,2024-12-06,0,No Return,87.96,17.592,70.368,32.0,38.367999999999995,54.524783992723954,70.368,38.367999999999995,2025,8,2025-08,2025Q3,Sunday
ORD-12688,2025-06-27,CUST-1176,PROD-23,2,0.0,Debit Card,19.26,Smart Robot Vacuum Cleaner,Home & Kitchen,160.0,349.99,189.99,54.28,Daniel Lopez,daniel.lopez57@example.com,South,Social Media,Consumer,2025-01-11,0,No Return,699.98,0.0,699.98,320.0,379.98,54.284408125946456,699.98,379.98,2025,6,2025-06,2025Q2,Friday
ORD-12689,2024-08-29,CUST-1183,PROD-47,4,0.2,Credit Card,7.45,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,William Johnson,william.johnson54@example.com,Midwest,Organic Search,Small Business,2024-03-06,0,No Return,79.96,15.991999999999999,63.967999999999996,28.0,35.967999999999996,56.22811405702851,63.967999999999996,35.967999999999996,2024,8,2024-08,2024Q3,Thursday
ORD-12690,2024-07-13,CUST-1549,PROD-01,3,0.05,Credit Card,13.42,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Robert Martin,robert.martin89@example.com,West,Organic Search,Corporate,2024-12-05,0,No Return,749.97,37.4985,712.4715,360.0,352.4715,49.4716630770494,712.4715,352.4715,2024,7,2024-07,2024Q3,Saturday
ORD-12691,2025-05-16,CUST-1467,PROD-37,3,0.1,Credit Card,9.04,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,John Moore,john.moore20@example.com,East,Organic Search,Corporate,2024-03-21,0,No Return,179.97,17.997,161.973,75.0,86.97300000000001,53.69598636809839,161.973,86.97300000000001,2025,5,2025-05,2025Q2,Friday
ORD-12694,2024-12-29,CUST-1884,PROD-28,2,0.05,Credit Card,8.66,"Chef's Knife Japanese Steel 8""",Home & Kitchen,30.0,74.99,44.989999999999995,59.99,Sandra Thomas,sandra.thomas83@example.com,South,Email Campaign,Consumer,2025-10-04,0,No Return,149.98,7.499,142.481,60.0,82.481,57.88912205837972,142.481,82.481,2024,12,2024-12,2024Q4,Sunday
ORD-12695,2024-06-13,CUST-1015,PROD-35,4,0.0,Credit Card,15.88,Gentle Daily Face Moisturizer,Beauty & Care,10.0,28.0,18.0,64.29,Donald Anderson,donald.anderson18@example.com,South,Direct / Organic,Small Business,2025-07-05,0,No Return,112.0,0.0,112.0,40.0,72.0,64.28571428571429,112.0,72.0,2024,6,2024-06,2024Q2,Thursday
ORD-12696,2025-06-04,CUST-1171,PROD-41,5,0.0,Credit Card,11.45,Adjustable Dumbbell Set 50lbs,Sports & Outdoors,110.0,249.99,139.99,56.0,James Martin,james.martin72@example.com,East,Referral,Consumer,2025-10-25,0,No Return,1249.95,0.0,1249.95,550.0,699.95,55.99823992959718,1249.95,699.95,2025,6,2025-06,2025Q2,Wednesday
ORD-12697,2024-06-24,CUST-1484,PROD-44,5,0.0,Credit Card,6.74,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Robert Smith,robert.smith4@example.com,South,Referral,Corporate,2025-10-13,0,No Return,180.0,0.0,180.0,70.0,110.0,61.111111111111114,180.0,110.0,2024,6,2024-06,2024Q2,Monday
ORD-12698,2025-03-27,CUST-1362,PROD-49,5,0.05,PayPal,6.93,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Lisa Brown,lisa.brown97@example.com,West,Paid Ads,Small Business,2025-09-10,0,No Return,224.95000000000002,11.247500000000002,213.70250000000001,90.0,123.70250000000001,57.88537803722464,213.70250000000001,123.70250000000001,2025,3,2025-03,2025Q1,Thursday
